Pulls,Machine,DateTime
267,SL008,2019-03-28 09:00
197,SL008,2019-03-17 02:00
286,SL008,2019-03-12 06:00
19,SL008,2019-03-02 11:00
247,SL008,2019-03-29 13:00
2,SL008,2019-03-27 05:00
193,SL008,2019-03-08 04:00
230,SL008,2019-03-11 14:00
291,SL008,2019-03-03 16:00
263,SL008,2019-03-13 02:00
30,SL008,2019-03-19 03:00
148,SL008,2019-03-21 04:00
6,SL008,2019-03-12 23:00
163,SL008,2019-03-02 10:00
209,SL008,2019-03-06 13:00
216,SL008,2019-03-29 07:00
123,SL008,2019-03-07 19:00
57,SL008,2019-03-02 13:00
207,SL008,2019-03-03 15:00
161,SL008,2019-03-27 06:00
71,SL008,2019-03-19 01:00
5,SL008,2019-03-18 19:00
240,SL008,2019-03-26 22:00
89,SL008,2019-03-01 17:00
196,SL008,2019-03-10 20:00
142,SL008,2019-03-18 21:00
0,SL008,2019-03-17 04:00
187,SL008,2019-03-03 23:00
18,SL008,2019-03-10 21:00
84,SL008,2019-03-19 13:00
228,SL008,2019-03-28 16:00
203,SL008,2019-03-16 17:00
190,SL008,2019-03-17 14:00
31,SL008,2019-03-10 12:00
253,SL008,2019-03-27 22:00
294,SL008,2019-03-06 07:00
145,SL008,2019-03-13 09:00
164,SL008,2019-03-17 13:00
250,SL008,2019-03-10 04:00
161,SL008,2019-03-25 10:00
184,SL008,2019-03-17 22:00
2,SL008,2019-03-22 04:00
53,SL008,2019-03-01 18:00
62,SL008,2019-03-17 20:00
113,SL008,2019-03-12 14:00
30,SL008,2019-03-13 15:00
29,SL008,2019-03-14 17:00
51,SL008,2019-03-26 07:00
229,SL008,2019-03-23 04:00
174,SL008,2019-03-01 23:00
160,SL008,2019-03-19 19:00
260,SL008,2019-03-29 01:00
95,SL008,2019-03-08 16:00
237,SL008,2019-03-06 16:00
50,SL008,2019-03-16 00:00
198,SL008,2019-03-19 14:00
177,SL008,2019-03-06 05:00
175,SL008,2019-03-16 07:00
26,SL008,2019-03-03 03:00
293,SL008,2019-03-13 19:00
210,SL008,2019-03-18 06:00
229,SL008,2019-03-07 21:00
16,SL008,2019-03-01 19:00
269,SL008,2019-03-24 03:00
79,SL008,2019-03-22 03:00
209,SL008,2019-03-25 06:00
272,SL008,2019-03-22 21:00
211,SL008,2019-03-01 16:00
98,SL008,2019-03-22 10:00
152,SL008,2019-03-21 18:00
51,SL008,2019-03-03 04:00
106,SL008,2019-03-13 05:00
73,SL008,2019-03-03 06:00
166,SL008,2019-03-22 08:00
127,SL008,2019-03-23 06:00
45,SL008,2019-03-09 12:00
247,SL008,2019-03-28 05:00
31,SL008,2019-03-05 21:00
92,SL008,2019-03-24 01:00
1,SL008,2019-03-05 18:00
92,SL008,2019-03-02 14:00
203,SL008,2019-03-10 18:00
56,SL008,2019-03-20 01:00
80,SL008,2019-03-04 07:00
130,SL008,2019-03-25 01:00
189,SL008,2019-03-05 20:00
45,SL008,2019-03-02 07:00
231,SL008,2019-03-13 23:00
234,SL008,2019-03-17 07:00
78,SL008,2019-03-09 23:00
248,SL008,2019-03-16 19:00
163,SL008,2019-03-28 21:00
115,SL008,2019-03-18 14:00
148,SL008,2019-03-01 14:00
99,SL008,2019-03-08 21:00
129,SL008,2019-03-10 19:00
93,SL008,2019-03-27 13:00
268,SL008,2019-03-08 08:00
260,SL008,2019-03-04 00:00
21,SL008,2019-03-08 00:00
178,SL008,2019-03-09 16:00
2,SL008,2019-03-16 16:00
37,SL008,2019-03-26 05:00
62,SL008,2019-03-07 20:00
258,SL008,2019-03-17 23:00
220,SL008,2019-03-19 20:00
299,SL008,2019-03-24 16:00
153,SL008,2019-03-24 19:00
242,SL008,2019-03-12 21:00
121,SL008,2019-03-11 09:00
115,SL008,2019-03-20 05:00
164,SL008,2019-03-24 18:00
254,SL008,2019-03-02 00:00
197,SL008,2019-03-02 20:00
248,SL008,2019-03-26 09:00
274,SL008,2019-03-04 22:00
97,SL008,2019-03-04 04:00
266,SL008,2019-03-10 16:00
93,SL008,2019-03-23 22:00
248,SL008,2019-03-04 12:00
106,SL008,2019-03-20 03:00
124,SL008,2019-03-10 22:00
174,SL008,2019-03-06 08:00
187,SL008,2019-03-21 09:00
287,SL008,2019-03-23 21:00
133,SL008,2019-03-09 13:00
82,SL008,2019-03-20 17:00
114,SL008,2019-03-08 19:00
254,SL008,2019-03-18 03:00
83,SL008,2019-03-21 21:00
233,SL008,2019-03-01 03:00
212,SL008,2019-03-07 13:00
165,SL008,2019-03-09 01:00
69,SL008,2019-03-22 20:00
78,SL008,2019-03-12 22:00
254,SL008,2019-03-08 13:00
78,SL008,2019-03-15 19:00
42,SL008,2019-03-13 21:00
0,SL008,2019-03-14 06:00
60,SL008,2019-03-06 10:00
50,SL008,2019-03-18 11:00
208,SL008,2019-03-01 22:00
110,SL008,2019-03-13 11:00
144,SL008,2019-03-20 13:00
37,SL008,2019-03-12 03:00
64,SL008,2019-03-03 02:00
283,SL008,2019-03-14 04:00
185,SL008,2019-03-01 02:00
5,SL008,2019-03-05 00:00
145,SL008,2019-03-11 11:00
94,SL008,2019-03-20 23:00
108,SL008,2019-03-01 01:00
199,SL008,2019-03-23 00:00
123,SL008,2019-03-14 07:00
172,SL008,2019-03-26 02:00
69,SL008,2019-03-10 07:00
171,SL008,2019-03-02 15:00
240,SL008,2019-03-04 18:00
233,SL008,2019-03-20 08:00
249,SL008,2019-03-17 01:00
240,SL008,2019-03-23 05:00
165,SL008,2019-03-10 11:00
50,SL008,2019-03-29 15:00
91,SL008,2019-03-07 09:00
74,SL008,2019-03-23 16:00
76,SL008,2019-03-15 06:00
67,SL008,2019-03-19 16:00
79,SL008,2019-03-15 16:00
80,SL008,2019-03-21 07:00
225,SL008,2019-03-09 02:00
187,SL008,2019-03-13 10:00
211,SL008,2019-03-05 22:00
197,SL008,2019-03-12 18:00
47,SL008,2019-03-19 23:00
49,SL008,2019-03-21 20:00
241,SL008,2019-03-29 05:00
273,SL008,2019-03-07 17:00
50,SL008,2019-03-19 00:00
286,SL008,2019-03-29 04:00
254,SL008,2019-03-16 05:00
0,SL008,2019-03-16 03:00
139,SL008,2019-03-27 20:00
159,SL008,2019-03-18 09:00
164,SL008,2019-03-05 17:00
179,SL008,2019-03-18 01:00
165,SL008,2019-03-16 23:00
127,SL008,2019-03-06 02:00
70,SL008,2019-03-20 12:00
24,SL008,2019-03-11 08:00
177,SL008,2019-03-29 03:00
41,SL008,2019-03-06 15:00
219,SL008,2019-03-24 11:00
202,SL008,2019-03-11 05:00
250,SL008,2019-03-13 12:00
4,SL008,2019-03-09 15:00
168,SL008,2019-03-14 13:00
9,SL008,2019-03-03 17:00
88,SL008,2019-03-16 12:00
249,SL008,2019-03-11 21:00
155,SL008,2019-03-11 17:00
74,SL008,2019-03-25 12:00
67,SL008,2019-03-16 01:00
263,SL008,2019-03-12 16:00
260,SL008,2019-03-15 04:00
26,SL008,2019-03-26 15:00
28,SL008,2019-03-10 14:00
246,SL008,2019-03-04 06:00
17,SL008,2019-03-14 11:00
260,SL008,2019-03-17 08:00
237,SL008,2019-03-24 02:00
134,SL008,2019-03-12 11:00
236,SL008,2019-03-08 06:00
20,SL008,2019-03-25 03:00
181,SL008,2019-03-15 00:00
266,SL008,2019-03-08 15:00
12,SL008,2019-03-26 10:00
56,SL008,2019-03-08 09:00
6,SL008,2019-03-02 16:00
67,SL008,2019-03-25 00:00
59,SL008,2019-03-14 20:00
176,SL008,2019-03-20 10:00
52,SL008,2019-03-26 11:00
123,SL008,2019-03-20 02:00
177,SL008,2019-03-21 00:00
75,SL008,2019-03-03 01:00
24,SL008,2019-03-29 23:00
99,SL008,2019-03-19 05:00
139,SL008,2019-03-10 06:00
95,SL008,2019-03-11 16:00
170,SL008,2019-03-15 02:00
62,SL008,2019-03-28 02:00
211,SL008,2019-03-01 05:00
235,SL008,2019-03-06 20:00
48,SL008,2019-03-10 01:00
179,SL008,2019-03-05 10:00
174,SL008,2019-03-26 18:00
286,SL008,2019-03-18 18:00
131,SL008,2019-03-01 21:00
260,SL008,2019-03-04 20:00
45,SL008,2019-03-22 13:00
256,SL008,2019-03-10 05:00
121,SL008,2019-03-16 02:00
100,SL008,2019-03-28 18:00
91,SL008,2019-03-21 22:00
53,SL008,2019-03-11 03:00
2,SL008,2019-03-14 01:00
247,SL008,2019-03-15 07:00
129,SL008,2019-03-21 14:00
221,SL008,2019-03-13 17:00
300,SL008,2019-03-09 11:00
235,SL008,2019-03-06 18:00
208,SL008,2019-03-27 19:00
241,SL008,2019-03-13 18:00
100,SL008,2019-03-17 21:00
66,SL008,2019-03-21 08:00
145,SL008,2019-03-13 22:00
76,SL008,2019-03-15 15:00
266,SL008,2019-03-08 05:00
78,SL008,2019-03-15 09:00
175,SL008,2019-03-29 12:00
167,SL008,2019-03-06 12:00
87,SL008,2019-03-14 03:00
90,SL008,2019-03-09 20:00
248,SL008,2019-03-04 21:00
106,SL008,2019-03-17 11:00
277,SL008,2019-03-15 23:00
65,SL008,2019-03-28 10:00
289,SL008,2019-03-22 23:00
253,SL008,2019-03-10 15:00
209,SL008,2019-03-14 16:00
137,SL008,2019-03-18 20:00
204,SL008,2019-03-05 19:00
69,SL008,2019-03-07 00:00
247,SL008,2019-03-24 04:00
46,SL008,2019-03-08 14:00
109,SL008,2019-03-12 00:00
107,SL008,2019-03-06 19:00
1,SL008,2019-03-12 09:00
2,SL008,2019-03-15 03:00
230,SL008,2019-03-19 08:00
280,SL008,2019-03-26 16:00
128,SL008,2019-03-20 04:00
191,SL008,2019-03-21 03:00
284,SL008,2019-03-12 05:00
29,SL008,2019-03-20 22:00
107,SL008,2019-03-27 14:00
141,SL008,2019-03-08 10:00
104,SL008,2019-03-04 11:00
75,SL008,2019-03-27 12:00
129,SL008,2019-03-24 12:00
96,SL008,2019-03-06 21:00
101,SL008,2019-03-24 15:00
288,SL008,2019-03-25 13:00
231,SL008,2019-03-11 12:00
221,SL008,2019-03-25 22:00
150,SL008,2019-03-12 19:00
184,SL008,2019-03-28 13:00
239,SL008,2019-03-23 14:00
86,SL008,2019-03-09 07:00
242,SL008,2019-03-16 13:00
228,SL008,2019-03-29 22:00
299,SL008,2019-03-25 15:00
179,SL008,2019-03-26 21:00
123,SL008,2019-03-27 11:00
231,SL008,2019-03-25 14:00
104,SL008,2019-03-27 16:00
75,SL008,2019-03-17 16:00
70,SL008,2019-03-08 20:00
294,SL008,2019-03-14 10:00
59,SL008,2019-03-12 17:00
128,SL008,2019-03-05 15:00
258,SL008,2019-03-28 23:00
137,SL008,2019-03-06 14:00
260,SL008,2019-03-12 07:00
158,SL008,2019-03-15 18:00
35,SL008,2019-03-25 17:00
242,SL008,2019-03-26 13:00
282,SL008,2019-03-23 10:00
77,SL008,2019-03-14 09:00
129,SL008,2019-03-12 02:00
146,SL008,2019-03-12 20:00
228,SL008,2019-03-28 14:00
290,SL008,2019-03-11 20:00
203,SL008,2019-03-05 02:00
274,SL008,2019-03-17 17:00
176,SL008,2019-03-25 18:00
147,SL008,2019-03-09 00:00
127,SL008,2019-03-09 18:00
49,SL008,2019-03-29 21:00
238,SL008,2019-03-13 03:00
37,SL008,2019-03-10 00:00
96,SL008,2019-03-09 06:00
279,SL008,2019-03-10 03:00
56,SL008,2019-03-27 03:00
217,SL008,2019-03-01 09:00
234,SL008,2019-03-09 05:00
0,SL008,2019-03-02 17:00
248,SL008,2019-03-18 13:00
159,SL008,2019-03-19 02:00
78,SL008,2019-03-11 15:00
89,SL008,2019-03-11 13:00
226,SL008,2019-03-22 09:00
81,SL008,2019-03-12 08:00
32,SL008,2019-03-13 01:00
259,SL008,2019-03-14 18:00
289,SL008,2019-03-06 23:00
49,SL008,2019-03-24 00:00
102,SL008,2019-03-25 20:00
208,SL008,2019-03-24 22:00
276,SL008,2019-03-13 07:00
112,SL008,2019-03-17 05:00
185,SL008,2019-03-11 01:00
171,SL008,2019-03-18 23:00
72,SL008,2019-03-15 08:00
80,SL008,2019-03-11 07:00
25,SL008,2019-03-18 10:00
276,SL008,2019-03-13 04:00
45,SL008,2019-03-07 04:00
217,SL008,2019-03-16 08:00
232,SL008,2019-03-26 03:00
40,SL008,2019-03-28 20:00
260,SL008,2019-03-15 17:00
190,SL008,2019-03-07 22:00
149,SL008,2019-03-23 08:00
216,SL008,2019-03-27 17:00
54,SL008,2019-03-07 07:00
82,SL008,2019-03-05 06:00
287,SL008,2019-03-16 15:00
72,SL008,2019-03-11 22:00
178,SL008,2019-03-22 18:00
41,SL008,2019-03-04 05:00
10,SL008,2019-03-09 03:00
48,SL008,2019-03-09 17:00
200,SL008,2019-03-05 08:00
111,SL009,2019-03-22 10:00
166,SL009,2019-03-15 15:00
146,SL009,2019-03-03 10:00
38,SL009,2019-03-01 18:00
279,SL009,2019-03-08 05:00
110,SL009,2019-03-06 22:00
73,SL009,2019-03-16 03:00
116,SL009,2019-03-01 14:00
206,SL009,2019-03-07 14:00
43,SL009,2019-03-06 00:00
88,SL009,2019-03-12 13:00
180,SL009,2019-03-14 18:00
254,SL009,2019-03-19 20:00
182,SL009,2019-03-27 22:00
41,SL009,2019-03-23 01:00
299,SL009,2019-03-08 02:00
277,SL009,2019-03-17 12:00
216,SL009,2019-03-16 22:00
261,SL009,2019-03-19 14:00
156,SL009,2019-03-03 03:00
248,SL009,2019-03-20 15:00
95,SL009,2019-03-02 01:00
217,SL009,2019-03-23 21:00
106,SL009,2019-03-18 10:00
234,SL009,2019-03-02 19:00
230,SL009,2019-03-03 04:00
12,SL009,2019-03-03 01:00
262,SL009,2019-03-21 15:00
31,SL009,2019-03-25 18:00
252,SL009,2019-03-09 18:00
84,SL009,2019-03-01 19:00
117,SL009,2019-03-27 12:00
289,SL009,2019-03-23 20:00
197,SL009,2019-03-19 18:00
270,SL009,2019-03-06 18:00
238,SL009,2019-03-16 14:00
145,SL009,2019-03-10 18:00
22,SL009,2019-03-19 07:00
60,SL009,2019-03-22 20:00
181,SL009,2019-03-25 07:00
97,SL009,2019-03-11 19:00
117,SL009,2019-03-28 01:00
131,SL009,2019-03-23 22:00
95,SL009,2019-03-14 09:00
66,SL009,2019-03-12 19:00
98,SL009,2019-03-24 14:00
199,SL009,2019-03-10 12:00
169,SL009,2019-03-14 13:00
217,SL009,2019-03-21 04:00
55,SL009,2019-03-23 00:00
79,SL009,2019-03-10 21:00
297,SL009,2019-03-29 22:00
164,SL009,2019-03-27 04:00
72,SL009,2019-03-29 10:00
276,SL009,2019-03-27 13:00
290,SL009,2019-03-29 09:00
7,SL009,2019-03-12 01:00
177,SL009,2019-03-11 21:00
86,SL009,2019-03-02 05:00
285,SL009,2019-03-13 05:00
76,SL009,2019-03-23 23:00
141,SL009,2019-03-20 07:00
105,SL009,2019-03-19 09:00
93,SL009,2019-03-14 11:00
154,SL009,2019-03-12 16:00
87,SL009,2019-03-26 03:00
128,SL009,2019-03-06 08:00
70,SL009,2019-03-11 06:00
89,SL009,2019-03-04 22:00
279,SL009,2019-03-06 02:00
222,SL009,2019-03-25 11:00
82,SL009,2019-03-28 06:00
75,SL009,2019-03-22 09:00
219,SL009,2019-03-12 03:00
23,SL009,2019-03-12 11:00
111,SL009,2019-03-17 23:00
26,SL009,2019-03-20 00:00
175,SL009,2019-03-10 05:00
117,SL009,2019-03-14 15:00
197,SL009,2019-03-11 09:00
39,SL009,2019-03-05 15:00
290,SL009,2019-03-05 16:00
169,SL009,2019-03-12 08:00
211,SL009,2019-03-18 18:00
97,SL009,2019-03-28 22:00
116,SL009,2019-03-16 23:00
86,SL009,2019-03-08 00:00
166,SL009,2019-03-03 23:00
243,SL009,2019-03-22 05:00
122,SL009,2019-03-09 22:00
34,SL009,2019-03-22 18:00
243,SL009,2019-03-03 13:00
237,SL009,2019-03-22 22:00
225,SL009,2019-03-03 17:00
133,SL009,2019-03-04 11:00
53,SL009,2019-03-22 16:00
270,SL009,2019-03-24 08:00
268,SL009,2019-03-28 23:00
61,SL009,2019-03-29 16:00
132,SL009,2019-03-28 10:00
259,SL009,2019-03-21 02:00
154,SL009,2019-03-07 16:00
234,SL009,2019-03-12 00:00
86,SL009,2019-03-01 05:00
58,SL009,2019-03-25 23:00
268,SL009,2019-03-26 14:00
33,SL009,2019-03-19 13:00
133,SL009,2019-03-21 00:00
40,SL009,2019-03-04 19:00
29,SL009,2019-03-17 03:00
240,SL009,2019-03-28 21:00
155,SL009,2019-03-04 14:00
162,SL009,2019-03-20 20:00
1,SL009,2019-03-29 01:00
233,SL009,2019-03-10 15:00
189,SL009,2019-03-07 07:00
19,SL009,2019-03-22 08:00
184,SL009,2019-03-08 22:00
208,SL009,2019-03-26 10:00
88,SL009,2019-03-18 15:00
6,SL009,2019-03-28 19:00
248,SL009,2019-03-14 00:00
23,SL009,2019-03-10 20:00
118,SL009,2019-03-02 10:00
288,SL009,2019-03-14 05:00
187,SL009,2019-03-20 22:00
219,SL009,2019-03-08 03:00
74,SL009,2019-03-08 14:00
242,SL009,2019-03-29 05:00
240,SL009,2019-03-18 11:00
229,SL009,2019-03-24 21:00
205,SL009,2019-03-15 00:00
163,SL009,2019-03-09 15:00
274,SL009,2019-03-30 00:00
249,SL009,2019-03-29 03:00
173,SL009,2019-03-28 20:00
209,SL009,2019-03-25 02:00
4,SL009,2019-03-05 09:00
238,SL009,2019-03-03 14:00
0,SL009,2019-03-21 16:00
38,SL009,2019-03-01 11:00
29,SL009,2019-03-06 07:00
96,SL009,2019-03-18 04:00
32,SL009,2019-03-20 21:00
259,SL009,2019-03-28 08:00
11,SL009,2019-03-14 20:00
91,SL009,2019-03-06 15:00
230,SL009,2019-03-26 02:00
255,SL009,2019-03-01 21:00
49,SL009,2019-03-26 00:00
27,SL009,2019-03-20 02:00
159,SL009,2019-03-24 10:00
233,SL009,2019-03-09 03:00
11,SL009,2019-03-26 13:00
123,SL009,2019-03-28 13:00
196,SL009,2019-03-07 12:00
229,SL009,2019-03-05 17:00
202,SL009,2019-03-14 12:00
213,SL009,2019-03-11 15:00
60,SL009,2019-03-29 07:00
79,SL009,2019-03-05 08:00
8,SL009,2019-03-11 13:00
62,SL009,2019-03-18 00:00
38,SL009,2019-03-02 08:00
88,SL009,2019-03-16 21:00
61,SL009,2019-03-03 00:00
222,SL009,2019-03-16 19:00
130,SL009,2019-03-27 15:00
109,SL009,2019-03-24 03:00
163,SL009,2019-03-25 04:00
157,SL009,2019-03-25 00:00
52,SL009,2019-03-07 17:00
31,SL009,2019-03-13 10:00
189,SL009,2019-03-21 03:00
24,SL009,2019-03-11 01:00
217,SL009,2019-03-14 17:00
28,SL009,2019-03-27 00:00
207,SL009,2019-03-21 17:00
55,SL009,2019-03-07 08:00
154,SL009,2019-03-18 14:00
35,SL009,2019-03-11 12:00
105,SL009,2019-03-26 22:00
269,SL009,2019-03-22 03:00
138,SL009,2019-03-16 12:00
298,SL009,2019-03-03 08:00
73,SL009,2019-03-13 21:00
208,SL009,2019-03-17 00:00
48,SL009,2019-03-21 23:00
94,SL009,2019-03-17 08:00
201,SL009,2019-03-08 15:00
133,SL009,2019-03-04 10:00
120,SL009,2019-03-23 09:00
92,SL009,2019-03-13 19:00
108,SL009,2019-03-02 11:00
134,SL009,2019-03-16 05:00
267,SL009,2019-03-23 10:00
196,SL009,2019-03-16 18:00
137,SL009,2019-03-17 05:00
192,SL009,2019-03-08 07:00
278,SL009,2019-03-23 08:00
92,SL009,2019-03-06 11:00
207,SL009,2019-03-26 05:00
88,SL009,2019-03-08 16:00
121,SL009,2019-03-01 08:00
213,SL009,2019-03-26 11:00
109,SL009,2019-03-01 23:00
191,SL009,2019-03-16 10:00
179,SL009,2019-03-09 11:00
165,SL009,2019-03-24 17:00
280,SL009,2019-03-23 07:00
2,SL009,2019-03-13 16:00
228,SL009,2019-03-17 20:00
162,SL009,2019-03-14 10:00
137,SL009,2019-03-28 03:00
129,SL009,2019-03-03 18:00
150,SL009,2019-03-01 10:00
170,SL009,2019-03-27 19:00
196,SL009,2019-03-05 12:00
64,SL009,2019-03-14 23:00
63,SL009,2019-03-19 23:00
286,SL009,2019-03-17 19:00
170,SL009,2019-03-15 23:00
204,SL009,2019-03-12 07:00
217,SL009,2019-03-25 21:00
225,SL009,2019-03-22 02:00
278,SL009,2019-03-11 00:00
139,SL009,2019-03-13 09:00
134,SL009,2019-03-04 17:00
298,SL009,2019-03-28 11:00
67,SL009,2019-03-21 20:00
228,SL009,2019-03-29 17:00
172,SL009,2019-03-18 02:00
288,SL009,2019-03-20 18:00
100,SL009,2019-03-29 02:00
72,SL009,2019-03-28 04:00
36,SL009,2019-03-18 08:00
21,SL009,2019-03-06 10:00
255,SL009,2019-03-17 04:00
254,SL009,2019-03-10 08:00
3,SL009,2019-03-10 01:00
11,SL009,2019-03-08 13:00
187,SL009,2019-03-25 22:00
291,SL009,2019-03-29 15:00
274,SL009,2019-03-21 10:00
1,SL009,2019-03-01 09:00
190,SL009,2019-03-27 20:00
173,SL009,2019-03-13 07:00
152,SL009,2019-03-12 23:00
12,SL009,2019-03-16 04:00
223,SL009,2019-03-02 13:00
23,SL009,2019-03-06 12:00
125,SL009,2019-03-04 18:00
174,SL009,2019-03-10 14:00
281,SL009,2019-03-08 06:00
274,SL009,2019-03-20 17:00
257,SL009,2019-03-18 23:00
2,SL009,2019-03-21 01:00
75,SL009,2019-03-08 10:00
146,SL009,2019-03-06 09:00
49,SL009,2019-03-12 05:00
245,SL009,2019-03-18 17:00
70,SL009,2019-03-15 18:00
113,SL009,2019-03-18 09:00
50,SL009,2019-03-02 21:00
230,SL009,2019-03-15 02:00
185,SL009,2019-03-29 19:00
22,SL009,2019-03-18 07:00
43,SL009,2019-03-25 12:00
166,SL009,2019-03-07 15:00
288,SL009,2019-03-04 15:00
239,SL009,2019-03-25 14:00
37,SL009,2019-03-15 22:00
240,SL009,2019-03-28 07:00
156,SL009,2019-03-20 05:00
142,SL009,2019-03-14 21:00
102,SL009,2019-03-19 16:00
173,SL009,2019-03-21 08:00
78,SL009,2019-03-04 04:00
167,SL009,2019-03-11 04:00
161,SL009,2019-03-12 14:00
143,SL009,2019-03-15 04:00
132,SL009,2019-03-16 02:00
129,SL009,2019-03-01 16:00
135,SL009,2019-03-20 13:00
58,SL009,2019-03-22 04:00
195,SL009,2019-03-09 05:00
268,SL009,2019-03-03 16:00
275,SL009,2019-03-06 20:00
286,SL009,2019-03-09 23:00
131,SL009,2019-03-27 11:00
33,SL009,2019-03-25 03:00
259,SL009,2019-03-14 06:00
253,SL009,2019-03-11 08:00
75,SL009,2019-03-17 22:00
137,SL009,2019-03-18 03:00
222,SL009,2019-03-14 22:00
69,SL009,2019-03-26 16:00
143,SL009,2019-03-07 19:00
105,SL009,2019-03-17 01:00
85,SL009,2019-03-16 20:00
134,SL009,2019-03-23 04:00
227,SL009,2019-03-01 03:00
132,SL009,2019-03-04 23:00
51,SL009,2019-03-27 02:00
296,SL009,2019-03-01 04:00
244,SL009,2019-03-02 15:00
241,SL009,2019-03-22 17:00
95,SL009,2019-03-11 22:00
270,SL009,2019-03-15 12:00
277,SL009,2019-03-13 14:00
165,SL009,2019-03-25 01:00
103,SL009,2019-03-15 01:00
263,SL009,2019-03-05 02:00
257,SL009,2019-03-21 09:00
176,SL009,2019-03-02 16:00
180,SL009,2019-03-20 11:00
42,SL009,2019-03-05 13:00
182,SL009,2019-03-21 11:00
66,SL009,2019-03-28 16:00
33,SL009,2019-03-20 14:00
195,SL009,2019-03-25 13:00
26,SL009,2019-03-09 08:00
110,SL009,2019-03-24 05:00
5,SL009,2019-03-07 01:00
285,SL009,2019-03-01 20:00
180,SL009,2019-03-09 16:00
151,SL009,2019-03-27 03:00
15,SL009,2019-03-22 00:00
105,SL009,2019-03-09 13:00
211,SL009,2019-03-19 12:00
25,SL009,2019-03-11 07:00
24,SL009,2019-03-15 06:00
62,SL009,2019-03-09 09:00
142,SL009,2019-03-16 08:00
162,SL009,2019-03-22 11:00
288,SL009,2019-03-25 20:00
49,SL009,2019-03-17 11:00
25,SL009,2019-03-26 09:00
155,SL009,2019-03-09 12:00
18,SL009,2019-03-26 20:00
18,SL009,2019-03-27 07:00
222,SL009,2019-03-24 11:00
53,SL009,2019-03-24 23:00
35,SL009,2019-03-22 06:00
192,SL009,2019-03-15 10:00
47,SL009,2019-03-24 01:00
62,SL009,2019-03-29 12:00
222,SL009,2019-03-22 19:00
208,SL009,2019-03-04 13:00
78,SL009,2019-03-21 05:00
157,SL009,2019-03-12 18:00
217,SL009,2019-03-18 12:00
236,SL009,2019-03-24 00:00
88,SL009,2019-03-24 16:00
145,SL009,2019-03-03 11:00
212,SL009,2019-03-15 20:00
21,SL009,2019-03-08 09:00
225,SL009,2019-03-13 03:00
57,SL009,2019-03-12 02:00
232,SL009,2019-03-14 02:00
166,SL009,2019-03-13 00:00
105,SL009,2019-03-22 01:00
68,SL009,2019-03-25 17:00
65,SL009,2019-03-05 22:00
265,SL009,2019-03-20 09:00
223,SL009,2019-03-26 12:00
254,SL009,2019-03-16 16:00
17,SL009,2019-03-19 05:00
75,SL009,2019-03-22 14:00
42,SL009,2019-03-15 19:00
281,SL009,2019-03-02 07:00
257,SL009,2019-03-08 21:00
226,SL009,2019-03-11 05:00
3,SL009,2019-03-17 18:00
30,SL009,2019-03-03 19:00
221,SL009,2019-03-19 22:00
28,SL009,2019-03-21 06:00
15,SL009,2019-03-07 05:00
132,SL009,2019-03-26 01:00
215,SL009,2019-03-28 17:00
215,SL009,2019-03-23 05:00
121,SL009,2019-03-27 14:00
43,SL009,2019-03-02 06:00
216,SL009,2019-03-28 09:00
66,SL009,2019-03-17 10:00
63,SL009,2019-03-08 20:00
99,SL009,2019-03-25 06:00
212,SL009,2019-03-09 10:00
192,SL009,2019-03-08 19:00
277,SL009,2019-03-14 03:00
126,SL009,2019-03-01 17:00
74,SL009,2019-03-23 02:00
66,SL009,2019-03-02 17:00
56,SL009,2019-03-28 14:00
151,SL009,2019-03-08 18:00
157,SL009,2019-03-22 07:00
100,SL009,2019-03-12 10:00
36,SL009,2019-03-19 10:00
57,SL009,2019-03-23 15:00
157,SL009,2019-03-19 19:00
189,SL009,2019-03-18 13:00
226,SL009,2019-03-19 17:00
220,SL009,2019-03-27 17:00
260,SL009,2019-03-04 00:00
76,SL009,2019-03-19 03:00
13,SL009,2019-03-02 03:00
119,SL009,2019-03-11 18:00
14,SL009,2019-03-25 08:00
205,SL009,2019-03-05 14:00
227,SL009,2019-03-15 08:00
188,SL009,2019-03-04 12:00
271,SL009,2019-03-07 21:00
8,SL009,2019-03-17 07:00
249,SL009,2019-03-07 13:00
146,SL009,2019-03-06 06:00
201,SL009,2019-03-09 04:00
228,SL009,2019-03-13 20:00
113,SL009,2019-03-14 16:00
152,SL009,2019-03-11 02:00
216,SL009,2019-03-29 21:00
112,SL009,2019-03-12 06:00
233,SL009,2019-03-20 12:00
108,SL009,2019-03-02 22:00
105,SL009,2019-03-27 18:00
109,SL009,2019-03-04 16:00
103,SL009,2019-03-29 11:00
139,SL009,2019-03-24 04:00
200,SL009,2019-03-17 13:00
287,SL009,2019-03-23 03:00
232,SL009,2019-03-12 09:00
202,SL009,2019-03-23 14:00
180,SL009,2019-03-01 13:00
182,SL009,2019-03-19 01:00
279,SL009,2019-03-02 14:00
139,SL009,2019-03-24 09:00
87,SL009,2019-03-19 21:00
216,SL009,2019-03-21 21:00
153,SL009,2019-03-07 09:00
118,SL009,2019-03-03 15:00
54,SL009,2019-03-11 16:00
174,SL009,2019-03-15 05:00
262,SL009,2019-03-13 22:00
3,SL009,2019-03-20 04:00
151,SL009,2019-03-21 22:00
185,SL009,2019-03-10 09:00
297,SL009,2019-03-18 19:00
258,SL009,2019-03-08 08:00
112,SL009,2019-03-09 07:00
